,bush,state,edu,age
1177,1.0,11,2,1
1178,0.0,8,2,4
1179,1.0,33,4,2
1180,0.0,44,1,4
1181,0.0,50,2,3
1182,0.0,14,4,3
1183,0.0,43,1,4
1184,,14,4,2
1185,,22,2,4
1186,1.0,33,2,4
1187,1.0,34,3,3
1188,0.0,28,4,3
1189,1.0,24,4,2
1190,0.0,31,1,4
1191,0.0,33,3,2
1192,1.0,31,2,4
1193,1.0,49,3,3
1194,1.0,15,2,4
1195,1.0,14,4,4
1196,1.0,39,2,3
1197,0.0,37,3,2
1198,1.0,15,3,3
1199,1.0,50,3,1
1200,0.0,31,3,4
1201,0.0,39,2,1
1202,0.0,44,3,4
1203,0.0,44,2,2
1204,0.0,31,3,1
1205,0.0,34,4,3
1206,1.0,10,2,4
1207,1.0,10,3,2
1208,1.0,31,2,1
1209,0.0,34,2,2
1210,0.0,36,4,1
1211,1.0,44,2,1
1212,0.0,14,1,1
1213,,35,1,4
1214,,14,3,1
1215,1.0,47,4,2
1216,1.0,21,1,2
1217,0.0,22,4,2
1218,0.0,26,2,1
1219,0.0,49,1,4
1220,0.0,14,2,1
1221,1.0,15,4,1
1222,1.0,23,1,4
1223,1.0,7,2,3
1224,1.0,41,4,1
1225,,7,3,4
1226,1.0,7,3,2
1227,1.0,36,2,2
1228,,14,3,1
1229,0.0,21,4,3
1230,0.0,22,3,2
1231,1.0,44,3,2
1232,0.0,23,2,2
1233,0.0,15,2,1
1234,1.0,36,3,2
1235,1.0,49,1,2
1236,1.0,42,2,2
1237,1.0,18,2,4
1238,1.0,23,3,3
1239,1.0,28,2,3
1240,0.0,16,4,1
1241,,10,3,4
1242,0.0,33,3,3
1243,0.0,35,4,1
1244,0.0,37,3,4
1245,1.0,44,1,4
1246,1.0,1,3,3
1247,1.0,10,4,3
1248,1.0,43,1,3
1249,0.0,34,3,1
1250,0.0,21,2,1
1251,0.0,8,3,4
1252,0.0,26,3,2
1253,0.0,24,3,4
1254,1.0,34,2,1
1255,0.0,50,2,4
1256,0.0,34,4,3
1257,0.0,14,4,1
1258,1.0,25,2,2
1259,1.0,18,4,1
1260,0.0,26,2,2
1261,1.0,33,2,3
1262,,31,3,2
1263,1.0,23,2,3
1264,0.0,44,2,3
1265,0.0,5,4,1
1266,1.0,25,4,1
1267,1.0,39,3,3
1268,1.0,36,4,3
1269,0.0,40,3,1
1270,1.0,36,3,2
1271,1.0,19,1,4
1272,1.0,43,2,1
1273,1.0,11,3,3
1274,1.0,10,2,1
1275,1.0,49,2,1
1276,0.0,16,3,1
1277,,23,2,4
1278,0.0,34,3,1
1279,0.0,41,2,1
1280,0.0,44,3,1
1281,0.0,49,3,1
1282,,23,3,2
1283,0.0,50,4,3
1284,0.0,47,2,1
1285,1.0,28,3,1
1286,0.0,33,3,3
1287,1.0,50,3,3
1288,1.0,26,4,4
1289,1.0,36,2,4
1290,1.0,15,3,4
1291,1.0,19,2,3
1292,0.0,26,3,4
1293,1.0,26,3,1
1294,,22,2,2
1295,,9,1,2
1296,1.0,39,3,2
1297,0.0,1,1,2
1298,1.0,50,3,1
1299,0.0,21,3,3
1300,1.0,14,4,3
1301,1.0,10,2,1
1302,1.0,5,2,4
1303,1.0,41,1,3
1304,1.0,10,4,2
1305,0.0,15,2,3
1306,0.0,15,2,1
1307,0.0,21,2,2
1308,1.0,23,2,3
1309,1.0,7,1,4
1310,1.0,31,3,2
1311,0.0,50,3,1
1312,1.0,41,1,4
1313,1.0,50,2,2
1314,1.0,43,1,4
1315,0.0,33,4,3
1316,1.0,34,3,1
1317,1.0,33,1,2
1318,1.0,44,3,1
1319,1.0,1,2,2
1320,1.0,43,2,3
1321,1.0,50,4,4
1322,0.0,50,4,2
1323,1.0,21,4,2
1324,0.0,34,3,2
1325,0.0,36,2,1
1326,1.0,39,3,1
1327,1.0,18,1,4
1328,,34,2,4
1329,0.0,14,3,2
1330,1.0,24,2,2
1331,1.0,50,2,3
1332,1.0,24,2,3
1333,1.0,23,1,4
1334,1.0,47,2,3
1335,0.0,24,2,1
1336,1.0,11,1,1
1337,0.0,50,4,2
1338,0.0,10,2,4
1339,0.0,1,2,2
1340,0.0,41,2,1
1341,0.0,33,2,2
1342,1.0,17,2,2
1343,,43,2,2
1344,1.0,10,2,3
1345,1.0,36,2,2
1346,1.0,18,2,1
1347,0.0,44,3,2
1348,0.0,17,4,2
1349,0.0,33,1,2
1350,1.0,4,2,4
1351,1.0,15,4,3
1352,1.0,10,4,1
1353,1.0,21,1,1
1354,1.0,22,2,2
1355,,1,2,3
1356,0.0,14,3,1
1357,0.0,44,2,1
1358,1.0,36,3,1
1359,1.0,20,2,2
1360,1.0,34,1,1
1361,1.0,21,3,3
1362,0.0,18,4,1
1363,1.0,1,1,3
1364,1.0,50,3,1
1365,,33,4,2
1366,1.0,47,2,1
1367,0.0,22,4,1
1368,1.0,41,3,1
1369,1.0,31,3,1
1370,1.0,21,2,1
1371,,14,2,1
1372,,11,4,3
1373,0.0,44,3,1
1374,1.0,43,2,3
1375,0.0,34,4,2
1376,0.0,11,2,2
1377,,36,3,2
1378,0.0,18,2,3
1379,0.0,36,2,3
1380,0.0,4,1,3
1381,1.0,36,1,3
1382,0.0,47,3,2
1383,0.0,18,4,1
1384,1.0,36,3,3
1385,1.0,33,3,2
1386,1.0,15,2,3
1387,0.0,44,2,4
1388,1.0,5,3,4
1389,1.0,41,4,2
1390,1.0,19,3,2
1391,0.0,11,3,1
1392,1.0,47,3,4
1393,1.0,44,2,1
1394,0.0,36,1,4
1395,1.0,23,3,2
1396,1.0,10,2,1
1397,1.0,41,4,2
1398,0.0,31,4,2
1399,0.0,33,4,3
1400,0.0,48,2,3
1401,0.0,28,3,1
1402,1.0,43,3,2
1403,1.0,17,3,3
1404,1.0,28,4,2
1405,1.0,19,2,3
1406,1.0,43,2,1
1407,0.0,44,2,2
1408,0.0,23,3,1
1409,0.0,10,2,4
1410,0.0,25,2,2
1411,1.0,37,3,2
1412,1.0,14,4,2
1413,1.0,21,2,2
1414,1.0,4,2,3
1415,0.0,44,2,1
1416,0.0,26,4,1
1417,1.0,1,4,3
1418,1.0,26,4,2
1419,1.0,50,4,3
1420,0.0,43,2,2
1421,1.0,43,4,3
1422,,44,2,3
1423,,36,2,3
1424,0.0,15,3,2
1425,0.0,16,3,2
1426,0.0,14,4,2
1427,0.0,26,2,3
1428,1.0,28,3,4
1429,1.0,23,4,2
1430,1.0,44,3,2
1431,1.0,45,2,1
1432,0.0,10,3,1
1433,1.0,43,4,2
1434,1.0,5,4,3
1435,0.0,14,4,2
1436,,5,4,2
1437,,13,4,1
1438,1.0,19,4,2
1439,1.0,18,3,2
1440,1.0,16,2,2
1441,0.0,48,1,3
1442,0.0,5,2,3
1443,1.0,43,1,4
1444,1.0,5,4,3
1445,1.0,48,3,3
1446,1.0,5,4,2
1447,1.0,44,3,1
1448,0.0,14,2,3
1449,0.0,5,2,1
1450,0.0,48,4,1
1451,,13,4,4
1452,1.0,6,2,2
1453,0.0,14,4,1
1454,1.0,5,2,4
1455,0.0,5,3,4
1456,1.0,5,3,3
1457,1.0,19,4,2
1458,1.0,43,3,1
1459,,5,3,3
1460,1.0,44,4,2
1461,,6,4,3
1462,1.0,5,3,1
1463,1.0,5,2,4
1464,,3,3,3
1465,,6,3,1
1466,1.0,48,4,2
1467,,25,1,3
1468,1.0,48,4,3
1469,0.0,5,2,1
1470,0.0,48,3,2
1471,0.0,48,3,1
1472,0.0,5,3,1
1473,0.0,6,4,1
1474,1.0,5,2,4
1475,0.0,32,2,2
1476,0.0,48,4,2
1477,,5,3,2
1478,0.0,48,3,1
1479,0.0,45,2,1
1480,0.0,45,4,2
1481,0.0,5,4,1
1482,1.0,5,2,3
1483,1.0,32,2,2
1484,1.0,5,3,2
1485,1.0,5,2,1
1486,1.0,5,3,2
1487,0.0,5,4,2
1488,0.0,5,4,3
1489,1.0,5,3,2
1490,0.0,5,4,1
1491,0.0,3,4,3
1492,1.0,38,1,2
1493,0.0,5,3,2
1494,,5,3,1
1495,,5,3,1
1496,1.0,5,3,1
1497,0.0,38,3,3
1498,1.0,5,3,1
1499,1.0,6,4,2
1500,0.0,48,4,3
1501,0.0,38,4,2
1502,0.0,5,4,3
1503,0.0,5,2,1
1504,1.0,48,2,3
1505,1.0,5,4,1
1506,1.0,5,4,1
1507,,45,3,1
1508,1.0,5,2,1
1509,0.0,5,2,4
1510,0.0,5,4,2
1511,0.0,5,3,2
1512,1.0,45,4,2
1513,1.0,38,3,2
1514,1.0,5,3,2
1515,0.0,48,3,2
1516,0.0,5,1,1
1517,,5,2,4
1518,1.0,5,3,2
1519,0.0,48,3,2
1520,,5,4,2
1521,0.0,38,4,1
1522,0.0,3,4,1
1523,1.0,5,4,1
1524,1.0,48,3,2
1525,1.0,5,4,2
1526,1.0,5,2,3
1527,0.0,48,3,2
1528,1.0,29,3,3
1529,1.0,5,2,1
1530,1.0,5,4,2
1531,0.0,5,2,2
1532,1.0,5,4,3
1533,1.0,5,4,3
1534,0.0,39,3,2
1535,1.0,21,3,4
1536,1.0,11,4,1
1537,0.0,1,2,1
1538,0.0,15,4,2
1539,1.0,13,3,1
1540,0.0,28,2,4
1541,1.0,44,1,3
1542,0.0,47,4,2
1543,0.0,24,3,2
1544,1.0,21,4,2
1545,1.0,23,2,3
1546,1.0,31,2,2
1547,0.0,14,2,2
1548,1.0,39,4,2
1549,1.0,44,4,4
1550,1.0,10,3,3
1551,0.0,44,4,3
1552,1.0,17,2,1
1553,0.0,47,1,3
1554,0.0,39,2,3
1555,1.0,39,4,2
1556,0.0,44,2,3
1557,1.0,10,4,4
1558,1.0,43,2,1
1559,1.0,10,3,1
1560,1.0,47,2,1
1561,1.0,19,2,3
1562,0.0,4,2,4
1563,1.0,11,2,3
1564,1.0,11,3,2
1565,1.0,34,2,4
1566,1.0,47,4,4
1567,1.0,5,4,2
1568,1.0,34,1,2
1569,1.0,5,2,1
1570,0.0,5,2,4
1571,,28,2,3
1572,0.0,5,2,3
1573,1.0,3,4,4
1574,1.0,13,3,3
1575,0.0,22,2,3
1576,1.0,50,4,3
1577,,24,3,1
1578,0.0,26,1,3
1579,1.0,5,3,2
1580,,22,4,4
1581,0.0,24,2,2
1582,,14,4,4
1583,1.0,19,2,3
1584,0.0,5,3,3
1585,0.0,27,4,2
1586,1.0,5,4,3
1587,0.0,44,1,4
1588,0.0,37,4,2
1589,,6,2,2
1590,,16,4,3
1591,1.0,41,2,3
1592,1.0,41,1,3
1593,0.0,47,4,2
1594,0.0,14,1,2
1595,0.0,29,1,3
1596,0.0,15,1,4
1597,0.0,3,2,2
1598,0.0,5,3,1
1599,0.0,37,1,4
1600,0.0,39,2,2
1601,0.0,5,2,1
1602,0.0,39,2,4
1603,0.0,44,4,2
1604,0.0,17,1,2
1605,0.0,5,1,2
1606,0.0,11,2,1
1607,0.0,37,2,2
1608,0.0,48,2,2
1609,0.0,10,2,1
1610,0.0,24,2,2
1611,0.0,21,4,3
1612,0.0,8,3,4
1613,1.0,43,3,2
1614,1.0,25,3,2
1615,,10,2,4
1616,0.0,10,3,3
1617,0.0,36,2,3
1618,0.0,47,2,4
1619,0.0,1,4,2
1620,,11,4,4
1621,1.0,32,3,2
1622,0.0,11,2,2
1623,1.0,5,3,1
1624,0.0,5,1,3
1625,0.0,48,3,2
1626,1.0,6,2,4
1627,0.0,5,3,1
1628,1.0,10,2,4
1629,1.0,22,1,4
1630,1.0,25,3,1
1631,1.0,10,2,3
1632,1.0,20,4,1
1633,0.0,10,3,3
1634,0.0,31,3,2
1635,1.0,39,2,2
1636,1.0,44,4,3
1637,1.0,11,3,1
1638,0.0,33,4,3
1639,0.0,22,3,1
1640,0.0,34,3,2
1641,1.0,22,4,1
1642,1.0,39,2,3
1643,1.0,34,2,4
1644,0.0,22,2,2
1645,1.0,31,2,1
1646,0.0,31,3,1
1647,0.0,50,2,3
1648,0.0,31,4,2
1649,1.0,28,1,1
1650,1.0,44,4,2
1651,0.0,22,2,1
1652,,47,2,4
1653,0.0,23,1,3
1654,0.0,33,4,2
1655,1.0,18,1,4
1656,0.0,33,3,3
1657,0.0,44,2,3
1658,0.0,22,3,2
1659,1.0,44,4,2
1660,0.0,39,2,3
1661,,44,1,3
1662,0.0,43,2,4
1663,1.0,7,2,1
1664,0.0,10,4,2
1665,0.0,22,4,2
1666,1.0,44,1,4
1667,1.0,33,4,2
1668,0.0,21,3,3
1669,0.0,36,4,1
1670,1.0,17,4,3
1671,1.0,33,3,2
1672,0.0,25,3,1
1673,0.0,34,1,2
1674,0.0,22,1,2
1675,1.0,40,3,1
1676,1.0,22,2,3
1677,1.0,43,3,2
1678,0.0,34,2,3
1679,1.0,33,3,2
1680,0.0,33,1,3
1681,0.0,39,4,2
1682,0.0,11,3,2
1683,,22,4,1
1684,,39,3,1
1685,1.0,49,3,1
1686,0.0,36,2,3
1687,,33,3,3
1688,1.0,47,2,2
1689,1.0,10,2,3
1690,0.0,23,2,3
1691,0.0,33,2,2
1692,0.0,10,2,2
1693,1.0,34,2,1
1694,1.0,47,2,1
1695,0.0,39,4,3
1696,0.0,43,3,4
1697,0.0,43,1,3
1698,,36,3,4
1699,0.0,39,2,3
1700,1.0,47,4,2
1701,1.0,14,2,3
1702,1.0,33,2,2
1703,1.0,41,1,2
1704,1.0,1,1,3
1705,1.0,33,4,3
1706,0.0,33,4,2
1707,1.0,41,3,2
1708,1.0,21,3,2
1709,1.0,36,2,2
1710,0.0,39,4,2
1711,0.0,25,2,3
1712,1.0,19,4,3
1713,1.0,49,4,2
1714,1.0,36,2,2
1715,,18,4,2
1716,1.0,36,2,1
1717,1.0,22,2,4
1718,1.0,47,3,2
1719,1.0,50,3,3
1720,1.0,37,3,2
1721,1.0,39,3,2
1722,1.0,44,3,2
1723,1.0,11,2,2
1724,1.0,35,2,1
1725,1.0,39,4,2
1726,0.0,14,2,3
1727,0.0,31,2,1
1728,1.0,23,2,3
1729,1.0,43,4,2
1730,0.0,43,4,2
1731,1.0,43,2,4
1732,,23,3,3
1733,,14,1,4
1734,0.0,14,1,3
1735,1.0,50,4,3
1736,1.0,43,3,2
1737,0.0,33,3,1
1738,0.0,7,4,3
1739,0.0,44,3,1
1740,,36,3,2
1741,,50,3,1
1742,1.0,21,2,3
1743,1.0,36,2,3
1744,1.0,21,4,2
1745,1.0,44,3,3
1746,1.0,23,2,1
1747,0.0,23,2,2
1748,1.0,21,2,2
1749,1.0,41,1,4
1750,0.0,36,4,2
1751,0.0,23,3,1
1752,1.0,7,4,3
1753,0.0,50,2,3
1754,1.0,26,4,3
1755,1.0,43,2,3
1756,1.0,11,2,3
1757,1.0,10,4,2
1758,0.0,14,4,2
1759,1.0,36,4,2
1760,0.0,44,1,3
1761,0.0,11,2,2
1762,1.0,43,2,2
1763,0.0,10,2,4
1764,1.0,14,4,2
1765,1.0,24,4,3
1766,1.0,18,1,3
1767,1.0,34,2,3
1768,1.0,41,2,2
1769,1.0,26,2,1
1770,1.0,26,2,1
1771,,11,2,4
1772,,16,1,4
1773,0.0,23,1,4
1774,1.0,36,3,3
1775,0.0,23,2,3
1776,0.0,16,3,2
1777,0.0,39,1,3
1778,1.0,10,4,2
1779,0.0,44,3,4
1780,1.0,41,3,4
1781,0.0,36,2,1
1782,1.0,7,2,4
1783,1.0,50,4,1
1784,0.0,26,3,2
1785,0.0,33,3,2
1786,0.0,11,1,3
1787,0.0,43,2,3
1788,0.0,44,3,3
1789,1.0,1,4,3
1790,1.0,10,4,4
1791,0.0,41,4,2
1792,0.0,15,1,1
1793,0.0,23,2,4
1794,0.0,24,3,1
1795,0.0,23,1,3
1796,1.0,14,3,2
1797,1.0,26,2,2
1798,1.0,15,2,3
1799,0.0,42,4,1
1800,0.0,49,2,2
1801,0.0,43,4,4
1802,0.0,34,1,2
1803,0.0,42,2,3
1804,0.0,8,2,2
1805,0.0,33,4,1
1806,1.0,25,4,1
1807,,14,4,3
1808,1.0,1,2,3
1809,1.0,36,3,1
1810,1.0,35,3,1
1811,1.0,24,2,3
1812,1.0,11,4,1
1813,1.0,50,2,3
1814,1.0,39,4,3
1815,1.0,36,3,4
1816,1.0,14,4,1
1817,0.0,3,2,3
1818,1.0,49,3,1
1819,0.0,44,4,2
1820,0.0,14,2,3
1821,0.0,31,3,2
1822,0.0,14,2,1
1823,,27,2,2
1824,0.0,23,4,2
1825,0.0,5,4,1
1826,,1,1,4
1827,1.0,21,1,4
1828,0.0,26,3,3
1829,0.0,14,3,2
1830,0.0,28,4,2
1831,0.0,15,1,3
1832,0.0,7,3,2
1833,0.0,14,3,1
1834,0.0,47,3,2
1835,0.0,20,2,3
1836,1.0,5,3,2
1837,1.0,7,2,3
1838,1.0,34,1,2
1839,1.0,36,4,3
1840,1.0,14,3,1
1841,0.0,21,2,2
1842,0.0,16,2,3
1843,1.0,14,2,2
1844,1.0,33,3,1
1845,1.0,5,3,1
1846,0.0,48,2,3
1847,0.0,39,1,4
1848,0.0,33,2,1
1849,1.0,36,2,3
1850,0.0,26,2,3
1851,,25,2,3
1852,1.0,23,4,2
1853,0.0,21,4,1
1854,0.0,44,2,4
1855,,50,3,2
1856,,31,3,2
1857,0.0,42,3,3
1858,0.0,1,2,2
1859,0.0,3,1,3
1860,0.0,10,2,4
1861,0.0,5,1,2
1862,1.0,26,3,1
1863,1.0,5,2,4
1864,0.0,19,3,1
1865,,32,1,4
1866,,5,2,1
1867,1.0,14,2,3
1868,1.0,3,3,2
1869,1.0,48,4,2
1870,1.0,19,2,3
1871,,48,1,4
1872,,6,4,1
1873,0.0,48,2,4
1874,1.0,15,3,2
1875,1.0,5,4,2
1876,1.0,45,3,1
1877,1.0,36,2,2
1878,0.0,5,2,3
1879,0.0,23,2,3
1880,1.0,4,2,3
1881,1.0,51,4,2
1882,0.0,5,3,3
1883,1.0,44,3,3
1884,1.0,45,4,4
1885,1.0,3,2,1
1886,1.0,5,2,2
1887,1.0,23,2,2
1888,1.0,5,1,1
1889,1.0,5,3,2
1890,1.0,15,2,4
1891,1.0,45,2,2
1892,0.0,5,3,2
1893,0.0,3,4,3
1894,0.0,5,4,4
1895,1.0,36,4,3
1896,0.0,27,3,3
1897,0.0,5,4,2
1898,0.0,48,2,3
1899,1.0,5,4,2
1900,1.0,24,2,1
1901,0.0,5,1,4
1902,0.0,5,1,2
1903,1.0,38,1,4
1904,1.0,33,4,2
1905,0.0,47,4,1
1906,1.0,31,4,1
1907,1.0,17,2,2
1908,0.0,39,2,1
1909,0.0,5,2,3
1910,1.0,32,1,1
1911,1.0,10,2,4
1912,0.0,5,4,2
1913,1.0,5,4,2
1914,1.0,43,4,2
1915,1.0,24,2,2
1916,1.0,3,4,2
1917,1.0,5,2,1
1918,,5,1,4
1919,1.0,31,3,3
1920,1.0,11,3,2
1921,1.0,33,2,1
1922,1.0,5,2,1
1923,1.0,39,4,3
1924,0.0,38,2,2
1925,0.0,44,2,1
1926,1.0,5,2,1
1927,1.0,48,1,4
1928,0.0,36,4,2
1929,1.0,5,4,3
1930,1.0,10,4,2
1931,0.0,28,2,3
1932,0.0,14,4,2
1933,0.0,39,2,1
1934,,47,2,3
1935,0.0,41,4,2
1936,0.0,36,3,2
1937,0.0,38,2,3
1938,1.0,44,4,1
1939,1.0,14,4,1
1940,1.0,28,2,2
1941,1.0,47,2,2
1942,0.0,23,4,3
1943,1.0,24,3,2
1944,1.0,44,3,1
1945,1.0,23,3,1
1946,1.0,44,4,3
1947,1.0,1,4,2
1948,1.0,10,4,4
1949,1.0,48,4,3
1950,0.0,26,2,2
1951,1.0,15,2,2
1952,0.0,24,2,3
1953,1.0,4,2,3
1954,0.0,44,2,3
1955,1.0,36,2,4
1956,1.0,10,3,4
1957,1.0,3,4,3
1958,0.0,10,2,2
1959,1.0,14,2,3
1960,0.0,44,2,2
1961,1.0,44,4,3
1962,1.0,26,2,4
1963,1.0,25,1,1
1964,0.0,24,4,1
1965,1.0,28,4,2
1966,1.0,3,3,2
1967,1.0,15,3,4
1968,1.0,44,2,2
1969,1.0,14,4,1
1970,1.0,19,2,4
1971,1.0,1,4,1
1972,0.0,14,2,2
1973,,23,2,3
1974,,5,2,1
1975,,29,4,2
1976,0.0,5,3,3
1977,0.0,48,3,4
1978,0.0,32,1,2
1979,0.0,5,4,3
1980,,5,4,2
1981,,5,4,2
1982,1.0,6,4,3
1983,1.0,5,2,3
1984,1.0,5,2,4
1985,0.0,5,2,1
1986,0.0,5,4,2
1987,1.0,5,3,2
1988,1.0,5,3,2
1989,0.0,5,2,2
1990,1.0,6,1,4
1991,1.0,38,3,2
1992,0.0,5,3,1
1993,1.0,5,2,3
1994,0.0,5,3,1
1995,1.0,5,4,3
1996,1.0,13,3,1
1997,1.0,48,1,2
1998,1.0,5,2,1
1999,1.0,5,4,2
2000,1.0,5,4,1
2001,1.0,3,4,3
2002,1.0,5,3,2
2003,1.0,5,2,2
2004,1.0,5,3,1
2005,1.0,5,4,3
2006,1.0,5,2,4
2007,0.0,3,2,2
2008,0.0,5,1,1
2009,0.0,5,2,3
2010,0.0,5,3,2
2011,0.0,48,4,4
2012,1.0,5,2,2
2013,1.0,5,2,1
2014,1.0,5,3,3
2015,1.0,5,2,1
2016,1.0,48,2,2
2017,1.0,5,3,1
2018,1.0,5,2,1
2019,1.0,48,4,2
2020,1.0,5,2,2
2021,1.0,5,3,1
2022,1.0,5,2,1
2023,1.0,48,3,2
2024,0.0,48,3,2
2025,1.0,5,3,2
2026,0.0,5,4,2
2027,1.0,27,2,2
2028,,5,4,4
2029,1.0,5,2,1
2030,1.0,5,2,2
2031,1.0,5,4,3
2032,1.0,5,3,1
2033,1.0,5,2,2
2034,,48,3,4
2035,1.0,3,2,4
2036,0.0,11,4,4
2037,,21,3,4
2038,0.0,5,4,2
2039,0.0,43,1,4
2040,1.0,25,4,3
2041,1.0,23,4,4
2042,1.0,28,3,4
2043,1.0,33,3,2
2044,1.0,10,2,3
2045,0.0,39,4,2
2046,1.0,33,4,4
2047,0.0,34,2,2
2048,0.0,39,2,4
2049,1.0,26,2,3
2050,1.0,10,2,3
2051,0.0,10,3,3
2052,1.0,36,2,4
2053,0.0,23,2,1
2054,1.0,21,3,2
2055,1.0,11,3,2
2056,1.0,34,3,2
2057,0.0,23,1,4
2058,,23,3,3
2059,1.0,31,4,2
2060,1.0,36,4,4
2061,1.0,23,3,2
2062,1.0,5,3,1
2063,0.0,14,2,3
2064,1.0,25,1,2
2065,0.0,26,2,2
2066,1.0,26,2,2
2067,0.0,15,1,4
2068,1.0,33,2,3
2069,1.0,14,3,3
2070,,11,4,3
2071,0.0,10,3,2
2072,0.0,33,2,4
2073,0.0,10,2,2
2074,,38,3,4
2075,,11,1,1
2076,,41,1,3
2077,,48,2,2
2078,,34,2,1
2079,,10,2,4
2080,,36,2,4
2081,,10,2,3
2082,,39,1,1
2083,,10,2,1
2084,,50,3,2
2085,,36,2,1
2086,,14,1,3
2087,,24,2,1
2088,,11,1,4
2089,,6,2,1
2090,,39,1,2
2091,,25,1,1
2092,,48,1,4
2093,,48,2,2
2094,,48,1,2
2095,0.0,33,1,4
2096,0.0,33,3,2
2097,0.0,47,4,4
2098,0.0,11,4,2
2099,0.0,34,2,4
2100,0.0,10,2,2
2101,1.0,39,3,1
2102,0.0,31,1,3
2103,0.0,40,1,4
2104,0.0,31,3,3
2105,1.0,22,3,4
2106,,10,3,1
2107,0.0,7,2,3
2108,1.0,43,4,2
2109,1.0,25,1,4
2110,0.0,10,4,2
2111,1.0,39,1,2
2112,1.0,44,3,3
2113,0.0,51,2,3
2114,1.0,36,2,3
2115,0.0,14,3,4
2116,0.0,15,3,2
2117,1.0,15,2,3
2118,,26,2,4
2119,,7,1,3
2120,1.0,50,4,3
2121,1.0,39,1,2
2122,1.0,39,2,1
2123,1.0,31,3,2
2124,,47,3,1
2125,0.0,33,2,4
2126,0.0,49,2,3
2127,0.0,22,1,3
2128,1.0,23,2,3
2129,1.0,14,3,2
2130,,10,3,1
2131,1.0,33,2,4
2132,1.0,22,2,4
2133,,36,1,4
2134,1.0,39,4,3
2135,1.0,14,4,2
2136,1.0,23,4,2
2137,1.0,33,2,2
2138,0.0,21,2,2
2139,1.0,26,3,3
2140,1.0,11,4,2
2141,1.0,15,3,1
2142,0.0,33,4,1
2143,0.0,11,2,1
2144,1.0,33,2,2
2145,1.0,36,4,2
2146,0.0,25,3,2
2147,0.0,24,2,1
2148,0.0,50,2,1
2149,0.0,33,2,2
2150,1.0,34,4,2
2151,0.0,33,2,4
2152,0.0,23,3,1
2153,,7,2,4
2154,,23,2,1
2155,1.0,33,3,1
2156,0.0,31,4,2
2157,1.0,36,3,3
2158,1.0,26,4,2
2159,1.0,33,2,1
2160,1.0,50,3,2
2161,0.0,31,3,4
2162,0.0,10,3,3
2163,1.0,50,2,2
2164,1.0,50,2,1
2165,1.0,31,3,2
2166,0.0,33,1,3
2167,1.0,10,2,4
2168,1.0,44,2,1
2169,0.0,22,2,3
2170,1.0,14,1,3
2171,1.0,11,4,2
2172,1.0,36,2,1
2173,1.0,47,3,2
2174,0.0,37,4,1
2175,1.0,24,4,3
2176,0.0,18,4,3
2177,1.0,39,2,4
2178,0.0,50,2,3
2179,0.0,23,1,1
2180,1.0,36,2,2
2181,1.0,26,2,1
2182,0.0,43,4,3
2183,0.0,39,2,1
2184,0.0,39,2,4
2185,0.0,16,4,1
2186,0.0,36,1,2
2187,1.0,33,3,2
2188,0.0,23,3,1
2189,0.0,30,1,3
2190,0.0,15,3,1
2191,0.0,24,4,3
2192,0.0,15,2,2
2193,0.0,50,3,3
2194,1.0,10,2,2
2195,1.0,39,2,3
2196,1.0,33,4,2
2197,1.0,36,4,2
2198,0.0,36,4,2
2199,0.0,18,2,2
2200,0.0,44,2,3
2201,0.0,4,2,2
2202,1.0,28,2,2
2203,1.0,41,1,1
2204,1.0,39,4,2
2205,1.0,10,1,3
2206,1.0,25,3,2
2207,1.0,10,3,4
2208,1.0,10,3,2
2209,1.0,22,3,1
2210,0.0,10,3,1
2211,1.0,14,1,4
2212,1.0,40,2,3
2213,1.0,21,2,1
2214,0.0,34,4,3
2215,0.0,33,3,3
2216,1.0,14,2,3
2217,1.0,8,4,2
2218,,36,2,3
2219,,7,2,2
2220,1.0,19,4,4
2221,1.0,20,1,4
2222,1.0,35,2,3
2223,1.0,4,1,3
2224,1.0,10,3,4
2225,1.0,21,4,2
2226,0.0,18,4,1
2227,0.0,14,4,2
2228,1.0,47,4,3
2229,0.0,36,2,3
2230,1.0,22,2,2
2231,1.0,31,2,2
2232,,23,2,1
2233,0.0,14,4,2
2234,0.0,50,3,2
2235,1.0,31,4,3
2236,1.0,11,2,1
2237,0.0,8,2,4
2238,1.0,33,4,2
2239,0.0,44,1,4
2240,0.0,50,2,3
2241,0.0,14,4,3
2242,0.0,43,1,4
2243,,14,4,2
2244,,22,2,4
2245,1.0,33,2,4
2246,1.0,34,3,3
2247,0.0,28,4,3
2248,1.0,24,4,2
2249,0.0,31,1,4
2250,0.0,33,3,2
2251,1.0,31,2,4
2252,1.0,49,3,3
2253,1.0,15,2,4
2254,1.0,14,4,4
2255,1.0,39,2,3
2256,0.0,37,3,2
2257,1.0,15,3,3
2258,1.0,50,3,1
2259,0.0,31,3,4
2260,0.0,39,2,1
2261,0.0,44,3,4
2262,0.0,44,2,2
2263,0.0,31,3,1
2264,0.0,34,4,3
2265,1.0,10,2,4
2266,1.0,10,3,2
2267,1.0,31,2,1
2268,0.0,34,2,2
2269,0.0,36,4,1
2270,1.0,44,2,1
2271,0.0,14,1,1
2272,,35,1,4
2273,,14,3,1
2274,1.0,47,4,2
2275,1.0,21,1,2
2276,0.0,22,4,2
2277,0.0,26,2,1
2278,0.0,49,1,4
